Calle Line/Col:37/9 - I:4 - FirstType:Identifier - ParentType:id - xOperator: - xSource:a1 - ParentID:2453 - ID:2454
Calle Line/Col:37/12 - I:5 - FirstType:Identifier - ParentType:0 - xOperator: - xSource:a - ParentID:2466 - ID:2467
Calle Line/Col:38/0 - I:4 - FirstType:BlockStatement - ParentType:undefined - xOperator:undefined - xSource:undefined - ParentID:undefined - ID:undefined
Calle Line/Col:39/1 - I:6 - FirstType:ExpressionStatement - ParentType:undefined - xOperator:undefined - xSource:undefined - ParentID:undefined - ID:undefined
Calle Line/Col:39/1 - I:7 - FirstType:CallExpression - ParentType:expression - xOperator: - xSource:_$sb(2,39,'aaa',_$gXLocal) - ParentID:2501 - ID:2502
Calle Line/Col:39/1 - I:8 - FirstType:Identifier - ParentType:callee - xOperator: - xSource:_$sb - ParentID:2512 - ID:2513
Calle Line/Col:39/6 - I:9 - FirstType:Literal - ParentType:0 - xOperator: - xSource:2 - ParentID:2525 - ID:2526
Calle Line/Col:39/8 - I:9 - FirstType:Literal - ParentType:1 - xOperator: - xSource:39 - ParentID:2538 - ID:2539
Calle Line/Col:39/11 - I:9 - FirstType:Literal - ParentType:2 - xOperator: - xSource:'aaa' - ParentID:2551 - ID:2552
Calle Line/Col:39/17 - I:9 - FirstType:Identifier - ParentType:3 - xOperator: - xSource:_$gXLocal - ParentID:2564 - ID:2565
Calle Line/Col:39/28 - I:6 - FirstType:VariableDeclaration - ParentType:undefined - xOperator:undefined - xSource:undefined - ParentID:undefined - ID:undefined
Calle Line/Col:39/32 - I:8 - FirstType:VariableDeclarator - ParentType:0 - xOperator:= - xSource:aaa = _$set(2,39,'FunctionDeclaration > BlockStatement > VariableDeclaration','0','aaa',aaa,'a',a,'= - ParentID:2588 - ID:2589
Calle Line/Col:39/32 - I:9 - FirstType:Identifier - ParentType:id - xOperator: - xSource:aaa - ParentID:2599 - ID:2600
Calle Line/Col:39/38 - I:9 - FirstType:CallExpression - ParentType:init - xOperator: - xSource:_$set(2,39,'FunctionDeclaration > BlockStatement > VariableDeclaration','0','aaa',aaa,'a',a,'=','1', - ParentID:2611 - ID:2612
Calle Line/Col:39/38 - I:10 - FirstType:Identifier - ParentType:callee - xOperator: - xSource:_$set - ParentID:2622 - ID:2623
Calle Line/Col:39/44 - I:11 - FirstType:Literal - ParentType:0 - xOperator: - xSource:2 - ParentID:2635 - ID:2636
Calle Line/Col:39/46 - I:11 - FirstType:Literal - ParentType:1 - xOperator: - xSource:39 - ParentID:2648 - ID:2649
Calle Line/Col:39/49 - I:11 - FirstType:Literal - ParentType:2 - xOperator: - xSource:'FunctionDeclaration > BlockStatement > VariableDeclaration' - ParentID:2661 - ID:2662
Calle Line/Col:39/110 - I:11 - FirstType:Literal - ParentType:3 - xOperator: - xSource:'0' - ParentID:2674 - ID:2675
Calle Line/Col:39/114 - I:11 - FirstType:Literal - ParentType:4 - xOperator: - xSource:'aaa' - ParentID:2687 - ID:2688
Calle Line/Col:39/120 - I:11 - FirstType:Identifier - ParentType:5 - xOperator: - xSource:aaa - ParentID:2700 - ID:2701
Calle Line/Col:39/124 - I:11 - FirstType:Literal - ParentType:6 - xOperator: - xSource:'a' - ParentID:2712 - ID:2713
Calle Line/Col:39/128 - I:11 - FirstType:Identifier - ParentType:7 - xOperator: - xSource:a - ParentID:2725 - ID:2726
Calle Line/Col:39/130 - I:11 - FirstType:Literal - ParentType:8 - xOperator: - xSource:'=' - ParentID:2737 - ID:2738
Calle Line/Col:39/134 - I:11 - FirstType:Literal - ParentType:9 - xOperator: - xSource:'1' - ParentID:2750 - ID:2751
Calle Line/Col:39/138 - I:11 - FirstType:Identifier - ParentType:10 - xOperator: - xSource:_$gXLocal - ParentID:2763 - ID:2764
Calle Line/Col:39/148 - I:11 - FirstType:Literal - ParentType:11 - xOperator: - xSource:0 - ParentID:2775 - ID:2776
Calle Line/Col:40/1 - I:6 - FirstType:ReturnStatement - ParentType:2 - xOperator: - xSource:return aaa; - ParentID:2789 - ID:2790
Calle Line/Col:40/8 - I:7 - FirstType:Identifier - ParentType:argument - xOperator: - xSource:aaa - ParentID:2800 - ID:2801
